siteid,name,address,city,zip,COUNTY,date_close,sample_date,phone,email,BY_SITEID,BY_ADDRESS,BY_NAME,date_open,street_address,state,zipcode,county_name,by_id,by_name,by_addr,match_found,flag_missing_date,fixed_date_open,bad_zipcode,_merge
4120,rittiman,4343 rittiman rd,San Antonio,78218,,,2024,210-207-4750,Kelly.Bocanegra@sanantonio.gov,1,0,0,1994-01-05,4343 Rittiman Road,tx,78218,bexar,TRUE,TRUE,FALSE,TRUE,FALSE,1994-01-05,FALSE,Matched (3)
4121,sabine,9179 grissom rd ste 147,San Antonio,78251,,,2024,210-207-4754,Kelly.Bocanegra@sanantonio.gov,1,0,0,1994-10-17,"Cross Creek Shopping Center, 9179 Grissom Road, Suite 147",tx,78251,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,1994-10-17,TRUE,Matched (3)
4201,georgetown health center,1200 w 17th st,Georgetown,78626,,,2024,512-943-3680,Georgetownwic@Wilco.Org,1,0,0,1993-01-01,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 1200 W 17th St",tx,78626,williamson,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4202,taylor health center,115 w 6th st,Taylor,76574,,,2024,512-352-4109,Taylorwic@Wilco.Org,1,0,0,1993-01-01,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 115 West 6Th Street",tx,76574,williamson,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4203,round rock health center,355 texas ave,Round Rock,78664,,,2024,512-248-3254,Roundrockwic@Wilco.Org,1,0,0,1993-01-01,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 355 Texas Ave",tx,78664,williamson,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4204,cedar park health center,350 discovery blvd ste 102,Cedar Park,78613,,,2024,512-260-4241,Cedarparkwic@Wilco.Org,1,0,0,1993-01-01,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 350 Discovery Blvd Suite 102",tx,78613,williamson,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4210,liberty hill crc,155 hillcrest ln ste b,Liberty Hill,78642,,,2024,512-943-3680,Georgetownwic@Wilco.Org,0,0,0,.-.-.,"Appointments are now in person. Please enter the WIC clinic building for your appointment., 155 Hillcrest Ln Ste B",tx,78642,williamson,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
4301,gonzales community health center,229 saint george st,Gonzales,78629,,,2024,830-672-7083,,1,0,0,1993-01-01,229 Saint George Street,tx,78629,gonzales,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4303,nixon,217 n nixon ave,Nixon,78140,,,2024,830-672-7083,,1,0,0,1993-01-01,217 N Nixon Ave,tx,78140,gonzales,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4304,hallettsville,200 a e 5th st,Hallettsville,77964,,,2024,830-672-7083,,1,0,0,1996-10-01,200-A East 5Th Street,tx,77964,lavaca,TRUE,TRUE,TRUE,TRUE,FALSE,1996-10-01,FALSE,Matched (3)
4305,waelder,311 hwy 90 w,Waelder,78959,,,2024,830-672-7083,,0,0,0,.-.-.,311 Hwy 90 W,tx,78959,gonzales,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
4401,del rio city of )-program,200 bridge st,Del Rio,78840,,,2024,830-774-8609,,1,0,0,1993-01-01,200 Bridge Street,tx,78840,val verde,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4404,city of del rio program lafb,47 fss fsh,Laughlin AFB,78843,,,2024,830-774-8609,,1,0,0,1996-07-08,"Military & Family Readiness Center, 47 FSS/FSH",tx,78843,val verde,TRUE,FALSE,FALSE,TRUE,FALSE,1996-07-08,FALSE,Matched (3)
4601,angleton,1108 c e mulberry st,Angleton,77515,,,2024,979-864-1576,,1,0,0,1993-01-01,1108-C East Mulberry St,tx,77515,brazoria,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4602,lake jackson,202 peach st,Lake Jackson,77566,,,2024,979-388-1576,,1,0,0,1993-01-01,202 Peach St,tx,77566,brazoria,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
4603,alvin,1009 s hood st,Alvin,77511,,,2024,281-756-1576,,1,0,0,1993-01-01,1009 South Hood Street,tx,77511,brazoria,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4606,brazoria,203 n nevada st,Brazoria,77422,,,2024,979-864-1576,,1,0,0,2002-07-03,203  North Nevada Street,tx,77422,brazoria,FALSE,FALSE,FALSE,FALSE,FALSE,2002-07-03,TRUE,Matched (3)
4608,pearland,2825 miller ranch rd ste 233,Pearland,77584,,,2024,281-756-1576,,1,0,0,2003-04-01,2825 Miller Ranch Road Ste 233,tx,77584,harris,TRUE,TRUE,TRUE,TRUE,FALSE,2003-04-01,FALSE,Matched (3)
4802,antoine center,5815 antoine ste a,Houston,77091,,,2024,713-407-5800,,1,0,0,1993-01-01,5815 Antoine Suite #A,tx,77091,harris,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4803,humble center,8950 will clayton pkwy ste a,Humble,77338,,,2024,713-407-5800,,1,0,0,1993-01-01,8950 Will Clayton Pkwy. Suite A,tx,77338,harris,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4807,cypress station center,221 fm 1960 w ste a,Houston,77090,,,2024,713-407-5800,,1,0,0,1992-10-14,221 Fm 1960 West Ste A,tx,77090,harris,TRUE,FALSE,FALSE,TRUE,FALSE,1992-10-14,FALSE,Matched (3)
4808,southeast center,3737 red bluff rd,Pasadena,77503,,,2024,713-407-5800,,1,0,0,1996-08-05,3737 Red Bluff Rd,tx,77503,harris,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4809,baytown center,1000 lee dr,Baytown,77520,,,2024,713-407-5800,,1,0,0,1997-06-01,1000 Lee Dr,tx,77520,harris,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4816,tomball center,701 e main st ste 145,Tomball,77375,,,2024,713-407-5800,,1,0,0,1997-12-10,701 East Main Street Suite 145,tx,77375,harris,TRUE,TRUE,FALSE,TRUE,FALSE,1997-12-10,FALSE,Matched (3)
4820,bear creek center,16233 clay rd ste 318,Houston,77084,,,2024,713-407-5800,,1,0,0,1999-01-15,"16233 Clay Road, Suite 318",tx,77084,harris,TRUE,TRUE,TRUE,TRUE,FALSE,1999-01-15,FALSE,Matched (3)
4821,scarsdale center,10851 scarsdale blvd ste 116,Houston,77089,,,2024,713-407-5800,,1,0,0,2000-04-10,"10851 Scarsdale Boulevard, Suite 116",tx,77089,harris,TRUE,TRUE,TRUE,TRUE,FALSE,2000-04-10,FALSE,Matched (3)
4822,emerald plaza center,11509 veterans memorial ste 400,Houston,77067,,,2024,713-407-5800,,1,0,0,1993-01-01,"11509 Veterans Memorial, Suite 400",tx,77067,harris,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4824,fallbrook center,14901 sh 249 tomball pkwy ste 107,Houston,77086,,,2024,713-407-5800,,1,0,0,2009-09-28,"14901 SH 249 Tomball Parkway, Suite 107",tx,77086,harris,TRUE,TRUE,FALSE,TRUE,FALSE,2009-09-28,FALSE,Matched (3)
4901,frio county,411 e brazos ste c,Pearsall,78061,,,2024,830-505-7385,WICLA049@friocounty.org,1,0,0,1993-01-01,411 East Brazos Suite C,tx,78061,frio,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
4902,dilley,101 n commerce,Dilley,78017,,,2024,830-326-3254,WICLA049@friocounty.org,1,0,0,1993-01-01,101 N. Commerce,tx,78017,frio,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5101,san patricio county sinton,313 n rachal ave,Sinton,78387,,,2024,361-587-3510,,1,0,0,1993-01-01,313 North Rachal Avenue,tx,78387,san patricio,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5102,san patricio county ingleside,2681 san angelo,Ingleside,78362,,,2024,361-776-3819,,1,0,0,1993-01-01,2681 San Angelo,tx,78362,nueces,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5103,san patricio county mathis,600 n frio st,Mathis,78368,,,2024,361-587-3655,,1,0,0,1993-01-01,600 North Frio Street,tx,78368,san patricio,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5106,san patricio county gregory portland,107 church st,Gregory,78359,,,2024,361-643-8205,,1,0,0,1993-01-01,107 Church Street,tx,78359,san patricio,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5110,san patricio county refugio special procedures -,245 fairgrounds rd expo center,Refugio,78377,,,2024,361-343-0907,,0,1,0,1993-01-01,"No In Person Services - For Assistance Email WIC51@sanpatriciocountytx.gov, 245 Fairgrounds Rd Expo Center",tx,78377,refugio,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
5111,san patricio county aransas pass,1212 w wheeler ave,Aransas Pass,78336,,,2024,361-758-2102,,0,0,0,.-.-.,1212 W Wheeler Ave,tx,78336,nueces,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
5402,lake worth in person services-,3800 adam grubb rd,Lake Worth,76135,,,2024,817-321-5400,,1,0,0,1993-01-01,3800 Adam Grubb Rd,tx,76135,tarrant,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5403,arkansas in person services-,2596 e arkansas ln ste 180,Arlington,76014,,,2024,817-321-5400,,1,0,0,1993-01-01,2596 East Arkansas Ln Suite 180,tx,76014,dallas,FALSE,FALSE,FALSE,FALSE,FALSE,1993-01-01,TRUE,Matched (3)
5405,white settlement in person services -,1638 s cherry ln,White Settlement,76108,,,2024,817-321-5400,,1,0,0,1993-01-01,1638 South Cherry Lane,tx,76108,tarrant,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5407,haltom city,4113 denton hwy,Haltom City,76117,,,2024,817-321-5400,,1,0,0,1993-01-01,4113 Denton Hwy,tx,76117,tarrant,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5410,euless in person services-,417 w euless blvd ste 200,Euless,76040,,,2024,817-321-5400,,1,0,0,1993-01-01,417 West Euless Blvd Ste 200,tx,76040,NA,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5412,resource connection,2500 circle dr ste 400,Fort Worth,76119,,,2024,817-321-5400,,1,0,0,1993-01-01,2500 Circle Drive Suite 400,tx,76119,tarrant,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5417,southwest,6551 granbury rd,Fort Worth,76133,,,2024,817-321-5400,,1,0,0,1997-10-01,6551 Granbury Rd,tx,76133,tarrant,TRUE,TRUE,FALSE,TRUE,FALSE,1997-10-01,FALSE,Matched (3)
5418,miller,3212 miller ave,Fort Worth,76119,,,2024,817-321-5400,,1,0,0,1997-10-01,3212 Miller Ave,tx,76119,tarrant,TRUE,TRUE,TRUE,TRUE,FALSE,1997-10-01,FALSE,Matched (3)
5419,southside in person services-,1101 s main st ste 1401,Fort Worth,76104,,,2024,817-321-5400,,1,0,0,1993-01-01,1101 South Main Street Suite 1401,tx,76104,tarrant,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5434,east side in person services-,1100 bridgewood ste 116,Fort Worth,76112,,,2024,817-321-5400,,1,0,0,2000-01-06,1100 Bridgewood Suite 116,tx,76112,tarrant,TRUE,FALSE,FALSE,TRUE,FALSE,2000-01-06,FALSE,Matched (3)
5439,south east green oaks in person services-,2001 s e green oaks blvd ste 150,Arlington,76018,,,2024,817-321-5400,,1,0,0,2008-02-05,"2001 South East Green Oaks Blvd, Suite 150",tx,76018,dallas,TRUE,FALSE,FALSE,TRUE,FALSE,2008-02-05,FALSE,Matched (3)
5601,city of san angelo,52 w college ave,San Angelo,76903,,,2024,325-657-4396,,1,0,0,1993-01-01,52 West College Ave,tx,76903,tom green,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5603,ballinger,1501 n broadway st,Ballinger,76821,,,2024,325-365-5925,,1,0,0,1993-01-01,1501 North Broadway St,tx,76821,runnels,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5604,coleman,114 needham st,Coleman,76834,,,2024,325-625-3447,,1,0,0,1993-01-01,114 Needham St,tx,76834,coleman,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5801,lufkin,205 shands dr,Lufkin,75904,,,2024,936-637-7242,Emalloy@Acchd.Us,1,0,0,1993-01-01,205 Shands Dr,tx,75904,angelina,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5802,diboll special procedures -,201 n temple,Diboll,75941,,,2024,936-829-4666,Emalloy@Acchd.Us,1,0,0,1993-01-01,"For Assistance Call 936-637-7242, 201 N Temple",tx,75941,angelina,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5803,huntington special procedures -,1179 n us hwy 69,Huntington,75949,,,2024,936-637-7242,Emalloy@Acchd.Us,1,0,0,1993-01-01,"Huntington Civic Center, 1179 N Us Highway 69",tx,75949,angelina,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5804,zavalla special procedures -,youth building 16663 fm 2109,Zavalla,75980,,,2024,936-637-7242,Emalloy@Acchd.Us,1,0,0,1993-01-01,"Solid Rock Missionary Baptist Church, Youth Building, 16663 FM 2109",tx,75980,angelina,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
5901,communicare west campus,1102 barclay st,San Antonio,78207,,,2024,210-233-7150,,1,0,0,1993-02-01,1102 Barclay St,tx,78207,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,1993-02-01,TRUE,Matched (3)
5914,communicare northwest,7863 callaghan rd ste 206,San Antonio,78229,,,2024,210-233-7150,,0,0,0,.-.-.,7863 Callaghan Rd Suite 206,tx,78229,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
5915,communicare potranco,10002 westover bluff,San Antonio,78251,,,2024,(210) 233-7150,,0,0,0,.-.-.,10002 Westover Bluff,tx,78251,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
5935,luckey ranch,11880 us hwy 90 ste 104,San Antonio,78245,,,2024,210-233-7150,,0,0,0,.-.-.,11880 Us Hwy 90 Suite 104,tx,78245,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6001,bay city,3007 ave f,Bay City,77414,,,2024,979-245-9848,WIC@MatagordaRegional.org,1,0,0,1993-01-01,3007 Avenue F,tx,77414,matagorda,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6002,palacios,304 4th st,Palacios,77465,,,2024,361-972-2351,WIC@MatagordaRegional.org,1,0,0,1993-01-01,304 4th St,tx,77465,matagorda,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6101,jasper newton county health,210 high st,Newton,75966,,,2024,409-379-2753,wic6100@jaspernewton.org,1,0,0,1993-01-01,210 High Street,tx,75966,newton,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6102,jasper newton county health,139 w lamar,Jasper,75951,,,2024,409-384-3868,wic6100@jaspernewton.org,1,0,0,1993-01-01,139 West Lamar,tx,75951,jasper,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6103,jasper newton county health,33625 us 96,Buna,77612,,,2024,409-994-5950,wic6100@jaspernewton.org,1,0,0,1993-03-18,33625 US-96,tx,77612,jasper,TRUE,FALSE,FALSE,TRUE,FALSE,1993-03-18,FALSE,Matched (3)
6107,6107,581 s el camino crossing,San Augustine,75972,,,2024,936-275-5331,wic6100@jaspernewton.org,1,0,0,1993-01-01,581 S El Camino Crossing,tx,75972,san augustine,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6110,kirbyville,204 mlk ave,Kirbyville,75956,,,2024,409-509-0315,wic6100@jaspernewton.org,0,0,0,.-.-.,204 MLK Ave,tx,75956,newton,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6201,paris lamar county health department,400 w sherman st,Paris,75460,,,2024,903-784-1411,CarlaR@suddenlinkmail.com,1,0,0,1993-01-01,400 W Sherman St,tx,75460,lamar,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6301,hardin county health dept,1135 redwood st,Kountze,77625,,,2024,409-246-8383,,1,0,0,1993-01-01,1135 Redwood St,tx,77625,hardin,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6304,silsbee,603 hwy 418 w,Silsbee,77656,,,2024,409-246-8383,Wic@Co.Hardin.Tx.Us,1,0,0,1993-04-21,603 Hwy 418 W,tx,77656,hardin,TRUE,TRUE,FALSE,TRUE,FALSE,1993-04-21,FALSE,Matched (3)
6305,sour lake,615 hwy 105 w,Sour Lake,77659,,,2024,409-246-8383,Wic@Co.Hardin.Tx.Us,1,0,0,2004-03-02,615 Hwy 105 W.,tx,77659,hardin,TRUE,TRUE,FALSE,TRUE,FALSE,2004-03-02,FALSE,Matched (3)
6307,hardin county remote,826 n main st,Lumberton,77657,,,2024,409-673-0508,Wic@Co.Hardin.Tx.Us,0,0,0,.-.-.,826 N Main St,tx,77657,hardin,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6401,medina county health unit,1402 ave m,Hondo,78861,,,2024,830-741-6144,mandi.wilcox@medinatx.org,1,0,0,1993-01-01,1402 Avenue M,tx,78861,medina,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6402,devine,317 state hwy 132 n,Devine,78016,,,2024,830-665-8044,mandi.wilcox@medinatx.org,1,0,0,1993-01-01,317 State Hwy 132 N,tx,78016,medina,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6403,castroville,8366 fm 471 s,Castroville,78009,,,2024,830-931-4044,mandi.wilcox@medinatx.org,1,0,0,1993-01-01,8366 Fm 471 S,tx,78009,medina,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6404,bandera,1207 cottonwood st,Bandera,78003,,,2024,830-460-7378,mandi.wilcox@medinatx.org,1,0,0,1995-11-15,1207 Cottonwood Street,tx,78003,bandera,TRUE,TRUE,FALSE,TRUE,FALSE,1995-11-15,FALSE,Matched (3)
6405,camp wood,201 4th st,Camp Wood,78833,,,2024,866-419-8564,mandi.wilcox@medinatx.org,1,0,0,1993-01-01,201 4Th St,tx,78833,edwards,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6406,rocksprings,102 n nueces st,Rocksprings,78880,,,2024,866-419-8564,mandi.wilcox@medinatx.org,1,0,0,1993-01-01,102 N Nueces St,tx,78880,edwards,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6410,lytle,15306 main st unit 2,Lytle,78052,,,2024,830-665-8044,mandi.wilcox@medinatx.org,0,0,0,.-.-.,"15306 Main Street, Unit 2",tx,78052,bexar,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6411,atascosa,608 mesquite st,Jourdanton,78026,,,2024,830-767-0903,mandi.wilcox@medinatx.org,0,0,0,.-.-.,608 Mesquite St,tx,78026,atascosa,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6501,texarkana bowie county,902 w 12th st,Texarkana,75501,,,2024,903-798-3250,Kristi.kilgore@texarkanatexas.gov,1,0,0,1993-01-01,"In Person Services, 902 West 12Th Street",tx,75501,bowie,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6701,corsicana navarro,219 w sixth ave,Corsicana,75110,,,2024,903-872-6743,abarajas@navarrohealth.com,1,0,0,1993-01-01,219 W Sixth Ave,tx,75110,navarro,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
6901,beeville,3811 n saint mary s st,Beeville,78102,,,2024,361-358-9300,swillow@ccsct.org,1,0,0,2007-10-01,3811 N Saint Mary'S St,tx,78102,bee,TRUE,TRUE,FALSE,TRUE,FALSE,2007-10-01,FALSE,Matched (3)
6902,karnes county,302 n butler st,Karnes City,78118,,,2024,830-583-3685,swillow@ccsct.org,1,0,0,1993-01-01,302 N Butler St,tx,78118,karnes,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,Matched (3)
6903,wilson county,1104 d st,Floresville,78114,,,2024,830-393-7423,swillow@ccsct.org,1,0,0,1993-01-01,1104 D Street,tx,78114,wilson,TRUE,TRUE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7001,chambers county health department,102 airport rd,Anahuac,77514,,,2024,409-267-2772,atorres@chamberstx.gov,1,0,0,1993-01-01,102 Airport Rd,tx,77514,chambers,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7002,winnie,108 e fear rd,Winnie,77665,,,2024,409-267-2652,atorres@chamberstx.gov,1,0,0,1993-07-01,108 East Fear Rd,tx,77665,chambers,TRUE,TRUE,FALSE,TRUE,FALSE,1993-07-01,FALSE,Matched (3)
7003,mount belvieu,10616 eagle dr,Mount Belvieu,77580,,,2024,409-267-2620,atorres@chamberstx.gov,1,0,0,1993-07-01,10616 Eagle Drive,tx,77580,chambers,TRUE,FALSE,TRUE,TRUE,FALSE,1993-07-01,FALSE,Matched (3)
7101,collin county health care services,825 n mcdonald st ste 120,Mckinney,75069,,,2024,972-548-5543,mckinneywic@co.collin.tx.us,1,0,0,1993-01-01,"825 N McDonald St , Suite 120",tx,75069,collin,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7102,collin county health care services,900 e park blvd ste 165,Plano,75074,,,2024,972-633-3350,mckinneywic@co.collin.tx.us,1,0,0,1993-11-08,"900 East Park Blvd, Suite 165",tx,75074,collin,TRUE,TRUE,TRUE,TRUE,FALSE,1993-11-08,FALSE,Matched (3)
7301,centromed sw military dr,910 s w military dr,San Antonio,78221,,,2024,210-924-6004,wic.help@centromedsa.com,1,0,0,1993-01-01,910 S W Military Drive,tx,78221,bexar,TRUE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7305,centromed walzem,5255 walzem rd,San Antonio,78218,,,2024,210-924-6004,wic.help@centromedsa.Com,1,0,0,2004-09-07,5255 Walzem Road,tx,78218,bexar,TRUE,TRUE,TRUE,TRUE,FALSE,2004-09-07,FALSE,Matched (3)
7401,brownwood brown county health dept,305 booker st,Brownwood,76801,,,2024,325-646-1514,Wic@Brownwoodtexas.Gov,1,0,0,1993-01-01,305 Booker St,tx,76801,brown,TRUE,FALSE,FALSE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7701,u t m b stafford,2503 s main ste f,Stafford,77477,,,2024,281-499-1894,JSNeal@UTMB.edu,1,0,0,1994-04-01,2503 South Main Suite F,tx,77477,harris,TRUE,TRUE,TRUE,TRUE,FALSE,1994-04-01,FALSE,Matched (3)
7702,u t m b pearland,2750 e broadway,Pearland,77581,,,2024,281-485-0865,JSNeal@UTMB.edu,1,0,0,1994-04-01,2750 East Broadway,tx,77581,harris,TRUE,TRUE,TRUE,TRUE,FALSE,1994-04-01,FALSE,Matched (3)
7703,u t m b huntsville,1210 10th st,Huntsville,77340,,,2024,936-295-0552,JSNeal@UTMB.edu,1,0,0,1995-08-01,1210 10Th Street,tx,77340,walker,TRUE,TRUE,TRUE,TRUE,FALSE,1995-08-01,FALSE,Matched (3)
7704,u t m b nacogdoches,2016 n stallings dr,Nacogdoches,75964,,,2024,936-560-2944,JSNeal@UTMB.edu,1,0,0,1995-10-01,2016 N Stallings Dr,tx,75964,nacogdoches,FALSE,FALSE,FALSE,FALSE,FALSE,1995-10-01,TRUE,Matched (3)
7705,u t m b center,105 foster st,Center,75935,,,2024,936-598-5021,JSNeal@UTMB.edu,1,0,0,1995-10-01,105 Foster Street,tx,75935,shelby,TRUE,TRUE,TRUE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7706,u t m b crockett,400 alabama st,Crockett,75835,,,2024,936-544-3002,JSNeal@UTMB.edu,1,0,0,1995-10-01,400 Alabama Street,tx,75835,houston,TRUE,TRUE,TRUE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7708,u t m b livingston,410 e church ste c,Livingston,77351,,,2024,936-327-5433,JSNeal@UTMB.edu,1,0,0,1995-10-01,410 East Church Suite C,tx,77351,polk,TRUE,TRUE,TRUE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7709,u t m b coldspring,1 state hwy 150 b1,Coldspring,77331,,,2024,936-653-2799,JSNeal@UTMB.edu,1,0,0,1995-10-01,1 State Hwy 150 B1,tx,77331,san jacinto,TRUE,TRUE,FALSE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7710,u t m b woodville,302 n magnolia,Woodville,75979,,,2024,409-283-2667,JSNeal@UTMB.edu,1,0,0,1995-10-01,302 North Magnolia,tx,75979,tyler,TRUE,TRUE,TRUE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7712,utmb groveton,219 w front,Groveton,75845,,,2024,936-544-3002,JSNeal@UTMB.edu,1,0,0,1995-10-01,219 W Front,tx,75845,trinity,TRUE,TRUE,TRUE,TRUE,FALSE,1995-10-01,FALSE,Matched (3)
7715,u t m b league city,1100 gulf freeway ste 108,League City,77573,,,2024,281-557-9400,JSNeal@UTMB.edu,1,0,0,1999-01-28,1100 Gulf Freeway Suite 108,tx,77573,harris,TRUE,TRUE,TRUE,TRUE,FALSE,1999-01-28,FALSE,Matched (3)
7716,u t m b orange,2014 n 10th st,Orange,77630,,,2024,409-883-9115,JSNeal@UTMB.edu,1,0,0,2006-10-01,2014 N 10Th St,tx,77630,orange,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7717,u t m b vidor,2014 n 10th st,Orange,77630,,,2024,409-883-9115,JSNeal@UTMB.edu,1,0,0,2006-10-01,2014 N 10Th St,tx,77630,orange,FALSE,FALSE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7718,conroe,703 e davis,Conroe,77301,,,2024,936-539-3399,JSNeal@UTMB.edu,1,0,0,2008-10-01,703 East Davis,tx,77301,montgomery,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7719,new caney,21134 hwy 59 north,New Caney,77357,,,2024,281-577-8967,JSNeal@UTMB.edu,1,0,0,1993-01-01,21134 Hwy 59 North,tx,77357,montgomery,TRUE,TRUE,TRUE,TRUE,FALSE,1993-01-01,FALSE,Matched (3)
7720,magnolia,18602 fm 1488 ste 600,Magnolia,77355,,,2024,281-259-2404,JSNeal@UTMB.edu,1,0,0,2010-02-03,18602 Fm 1488 Ste 600,tx,77355,montgomery,TRUE,TRUE,FALSE,TRUE,FALSE,2010-02-03,FALSE,Matched (3)
